frame,angle_deg
23430,1.3640
23440,1.3664
23450,1.3698
23460,1.3741
23470,1.3787
23480,1.3870
23490,1.3963
23500,1.4029
23510,1.4055
23520,1.4076
23530,1.4090
23540,1.4106
23550,1.4104
23560,1.4171
23570,1.4270
23580,1.4346
23590,1.4397
23600,1.4454
23610,1.4510
23620,1.4561
23630,1.4598
23640,1.4630
23650,1.4634
23660,1.4662
23670,1.4720
23680,1.4810
23690,1.4904
23700,1.4953
23710,1.4976
23720,1.5012
23730,1.5025
23740,1.5098
23750,1.5188
23760,1.5264
23770,1.5336
23780,1.5411
23790,1.5483
23800,1.5612
23810,1.5815
23820,1.5986
23830,1.6058
23840,1.6070
23850,1.6082
23860,1.6124
23870,1.6183
23880,1.6237
23890,1.6286
23900,1.6382
23910,1.6460
23920,1.6518
23930,1.6557
23940,1.6594
23950,1.6633
23960,1.6703
23970,1.6772
23980,1.6899
23990,1.7041
24000,1.7125
24010,1.7199
24020,1.7270
24030,1.7339
24040,1.7400
24050,1.7469
24060,1.7544
24070,1.7636
24080,1.7714
24090,1.7801
24100,1.7874
24110,1.7868
24120,1.7869
24130,1.7888
24140,1.7921
24150,1.7986
24160,1.8038
24170,1.8108
24180,1.8200
24190,1.8279
24200,1.8316
24210,1.8335
24220,1.8358
24230,1.8396
24240,1.8453
24250,1.8521
24260,1.8570
24270,1.8616
24280,1.8651
24290,1.8737
24300,1.8841
24310,1.8948
24320,1.9020
24330,1.9058
24340,1.9075
24350,1.9080
24360,1.9091
24370,1.9107
24380,1.9120
24390,1.9131
24400,1.9141
24410,1.9150
24420,1.9192
24430,1.9260
24440,1.9341
24450,1.9417
24460,1.9487
24470,1.9572
24480,1.9632
24490,1.9708
24500,1.9756
24510,1.9780
24520,1.9806
24530,1.9812
24540,1.9871
24550,1.9948
24560,2.0035
24570,2.0136
24580,2.0233
24590,2.0317
24600,2.0400
24610,2.0489
24620,2.0613
24630,2.0708
24640,2.0746
24650,2.0771
24660,2.0819
24670,2.0870
24680,2.0934
24690,2.0964
24700,2.0895
24710,2.0863
24720,2.0868
24730,2.0900
24740,2.0937
24750,2.0975
24760,2.1023
24770,2.1085
24780,2.1153
24790,2.1216
24800,2.1312
24810,2.1404
24820,2.1495
24830,2.1558
24840,2.1606
24850,2.1670
24860,2.1750
24870,2.1815
24880,2.1854
24890,2.1841
24900,2.1835
24910,2.1867
24920,2.1955
24930,2.2062
24940,2.2126
24950,2.2187
24960,2.2275
24970,2.2351
24980,2.2409
24990,2.2468
25000,2.2518
25010,2.2558
25020,2.2589
25030,2.2622
25040,2.2705
25050,2.2793
25060,2.2845
25070,2.2877
25080,2.2887
25090,2.2900
25100,2.2983
25110,2.3057
25120,2.3110
25130,2.3167
25140,2.3246
25150,2.3331
25160,2.3454
25170,2.3563
25180,2.3622
25190,2.3643
25200,2.3661
25210,2.3682
25220,2.3732
25230,2.3852
25240,2.3925
25250,2.3950
25260,2.3955
25270,2.3970
25280,2.4001
25290,2.4064
25300,2.4147
25310,2.4260
25320,2.4336
25330,2.4419
25340,2.4506
25350,2.4560
25360,2.4618
25370,2.4722
25380,2.4863
25390,2.4984
25400,2.5050
25410,2.5084
25420,2.5114
25430,2.5168
25440,2.5218
25450,2.5246
25460,2.5269
25470,2.5313
25480,2.5359
25490,2.5380
25500,2.5385
25510,2.5404
25520,2.5434
25530,2.5473
25540,2.5538
25550,2.5643
25560,2.5725
25570,2.5757
25580,2.5785
25590,2.5836
25600,2.5902
25610,2.5990
25620,2.6077
25630,2.6159
25640,2.6239
25650,2.6320
25660,2.6408
25670,2.6505
25680,2.6550
25690,2.6571
25700,2.6551
25710,2.6562
25720,2.6610
25730,2.6637
25740,2.6651
25750,2.6664
25760,2.6668
25770,2.6686
25780,2.6702
25790,2.6739
25800,2.6825
25810,2.6917
25820,2.6965
25830,2.6998
25840,2.7019
25850,2.7058
25860,2.7109
25870,2.7227
25880,2.7325
25890,2.7394
25900,2.7454
25910,2.7534
25920,2.7608
25930,2.7631
25940,2.7638
25950,2.7718
25960,2.7774
25970,2.7769
25980,2.7759
25990,2.7777
26000,2.7840
26010,2.7893
26020,2.7936
26030,2.7978
26040,2.8013
26050,2.8051
26060,2.8174
26070,2.8316
26080,2.8419
26090,2.8460
26100,2.8480
26110,2.8488
26120,2.8510
26130,2.8611
26140,2.8746
26150,2.8811
26160,2.8735
26170,2.8693
26180,2.8689
26190,2.8717
26200,2.8761
26210,2.8800
26220,2.8905
26230,2.8985
26240,2.9007
26250,2.9011
26260,2.9024
26270,2.9047
26280,2.9083
26290,2.9151
26300,2.9234
26310,2.9281
26320,2.9324
26330,2.9366
26340,2.9443
26350,2.9550
26360,2.9633
26370,2.9673
26380,2.9707
26390,2.9760
26400,2.9811
26410,2.9886
26420,3.0014
26430,3.0124
26440,3.0154
26450,3.0165
26460,3.0196
26470,3.0236
26480,3.0277
26490,3.0370
26500,3.0470
26510,3.0543
26520,3.0560
26530,3.0569
26540,3.0581
26550,3.0613
26560,3.0633
26570,3.0664
26580,3.0713
26590,3.0782
26600,3.0852
26610,3.0975
26620,3.1155
26630,3.1254
26640,3.1288
26650,3.1297
26660,3.1335
26670,3.1388
26680,3.1426
26690,3.1448
26700,3.1526
26710,3.1613
26720,3.1647
26730,3.1643
26740,3.1631
26750,3.1636
26760,3.1635
26770,3.1625
26780,3.1650
26790,3.1716
26800,3.1779
26810,3.1833
26820,3.1864
26830,3.1901
26840,3.1950
26850,3.2001
26860,3.2058
26870,3.2109
26880,3.2143
26890,3.2185
26900,3.2257
26910,3.2360
26920,3.2451
26930,3.2529
26940,3.2599
26950,3.2691
26960,3.2798
26970,3.2907
26980,3.3007
26990,3.3056
27000,3.3051
27010,3.3062
27020,3.3098
27030,3.3143
27040,3.3230
27050,3.3328
27060,3.3388
27070,3.3398
27080,3.3399
27090,3.3426
27100,3.3494
27110,3.3533
27120,3.3602
27130,3.3701
27140,3.3810
27150,3.3879
27160,3.3906
27170,3.3901
27180,3.3909
27190,3.3970
27200,3.4066
27210,3.4147
27220,3.4164
27230,3.4194
27240,3.4245
27250,3.4302
27260,3.4373
27270,3.4457
27280,3.4487
27290,3.4542
27300,3.4622
27310,3.4663
27320,3.4666
27330,3.4668
27340,3.4683
27350,3.4716
27360,3.4790
27370,3.4856
27380,3.4893
27390,3.4931
27400,3.4991
27410,3.5063
27420,3.5122
27430,3.5161
27440,3.5215
27450,3.5282
27460,3.5377
27470,3.5494
27480,3.5574
27490,3.5600
27500,3.5624
27510,3.5663
27520,3.5731
27530,3.5799
27540,3.5895
27550,3.6007
27560,3.6079
27570,3.6116
27580,3.6165
27590,3.6221
27600,3.6249
27610,3.6269
27620,3.6321
27630,3.6361
27640,3.6363
27650,3.6394
27660,3.6433
27670,3.6532
27680,3.6647
27690,3.6726
27700,3.6759
27710,3.6775
27720,3.6797
27730,3.6830
27740,3.6880
27750,3.6941
27760,3.6988
27770,3.7037
27780,3.7094
27790,3.7185
27800,3.7265
27810,3.7333
27820,3.7407
27830,3.7465
27840,3.7518
27850,3.7553
27860,3.7614
27870,3.7683
27880,3.7734
27890,3.7793
27900,3.7908
27910,3.7980
27920,3.7995
27930,3.8001
27940,3.8038
27950,3.8104
27960,3.8178
27970,3.8265
27980,3.8367
27990,3.8473
28000,3.8559
