frame,angle_deg
74020,13.6429
74030,13.6713
74040,13.7001
74050,13.7255
74060,13.7538
74070,13.7846
74080,13.8137
74090,13.8443
74100,13.8730
74110,13.9011
74120,13.9268
74130,13.9487
74140,13.9740
74150,14.0009
74160,14.0293
74170,14.0620
74180,14.0916
74190,14.1226
74200,14.1460
74210,14.1578
74220,14.1679
74230,14.1733
74240,14.1807
74250,14.1872
74260,14.1941
74270,14.2054
74280,14.2249
74290,14.2375
74300,14.2606
74310,14.2866
74320,14.3123
74330,14.3334
74340,14.3541
74350,14.3738
74360,14.3937
74370,14.4127
74380,14.4345
74390,14.4385
74400,14.4515
74410,14.4696
74420,14.4895
74430,14.5120
74440,14.5324
74450,14.5555
74460,14.5763
74470,14.5986
74480,14.6151
74490,14.6285
74500,14.6398
74510,14.6528
74520,14.6692
74530,14.6799
74540,14.6905
74550,14.7070
74560,14.7216
74570,14.7385
74580,14.7566
74590,14.7736
74600,14.7882
74610,14.8067
74620,14.8258
74630,14.8417
74640,14.8540
74650,14.8647
74660,14.8796
74670,14.8960
74680,14.9153
74690,14.9330
74700,14.9558
74710,14.9778
74720,15.0079
74730,15.0372
74740,15.0588
74750,15.0712
74760,15.0900
74770,15.1152
74780,15.1370
74790,15.1549
74800,15.1742
74810,15.1887
74820,15.2035
74830,15.2194
74840,15.2360
74850,15.2565
74860,15.2732
74870,15.2929
74880,15.3125
74890,15.3311
74900,15.3490
74910,15.3675
74920,15.3879
74930,15.4103
74940,15.4300
74950,15.4458
74960,15.4656
74970,15.4845
74980,15.5021
74990,15.5207
75000,15.5363
75010,15.5600
75020,15.5864
75030,15.6120
75040,15.6361
75050,15.6591
75060,15.6810
75070,15.7017
75080,15.7151
75090,15.7360
75100,15.7608
75110,15.7908
75120,15.8229
75130,15.8523
75140,15.8793
75150,15.9061
75160,15.9267
75170,15.9463
75180,15.9664
75190,15.9816
75200,15.9961
75210,16.0148
75220,16.0250
75230,16.0471
75240,16.0639
75250,16.0811
75260,16.0979
75270,16.1128
75280,16.1278
75290,16.1520
75300,16.1821
75310,16.2032
75320,16.2224
75330,16.2244
75340,16.2368
75350,16.2436
75360,16.2522
75370,16.2704
75380,16.2986
75390,16.3247
75400,16.3521
75410,16.3766
75420,16.3950
75430,16.4051
75440,16.4232
75450,16.4439
75460,16.4654
75470,16.4868
75480,16.5044
75490,16.5227
75500,16.5397
75510,16.5595
75520,16.5787
75530,16.5949
75540,16.6093
75550,16.6241
75560,16.6410
75570,16.6581
75580,16.6789
75590,16.6935
75600,16.7074
75610,16.7258
75620,16.7445
75630,16.7616
75640,16.7777
75650,16.7982
75660,16.8179
75670,16.8146
75680,16.8317
75690,16.8463
75700,16.8649
75710,16.8851
75720,16.9052
75730,16.9201
75740,16.9332
75750,16.9531
75760,16.9867
75770,17.0140
75780,17.0357
75790,17.0565
75800,17.0762
75810,17.0932
75820,17.1068
75830,17.1224
75840,17.1367
75850,17.1534
75860,17.1665
75870,17.1890
75880,17.2079
75890,17.2204
75900,17.2458
75910,17.2678
75920,17.2846
75930,17.2969
75940,17.2892
75950,17.2997
75960,17.3181
75970,17.3323
75980,17.3485
75990,17.3663
76000,17.3861
