frame,angle_deg
45360,0.1044
45370,0.1077
45380,0.1120
45390,0.1156
45400,0.1196
45410,0.1236
45420,0.1276
45430,0.1316
45440,0.1351
45450,0.1373
45460,0.1381
45470,0.1389
45480,0.1401
45490,0.1414
45500,0.1447
45510,0.1478
45520,0.1499
45530,0.1516
45540,0.1529
45550,0.1557
45560,0.1587
45570,0.1623
45580,0.1664
45590,0.1702
45600,0.1749
45610,0.1791
45620,0.1824
45630,0.1855
45640,0.1880
45650,0.1905
45660,0.1929
45670,0.1951
45680,0.1976
45690,0.1996
45700,0.2018
45710,0.2030
45720,0.2052
45730,0.2078
45740,0.2101
45750,0.2128
45760,0.2151
45770,0.2194
45780,0.2227
45790,0.2260
45800,0.2287
45810,0.2311
45820,0.2348
45830,0.2393
45840,0.2440
45850,0.2492
45860,0.2529
45870,0.2568
45880,0.2606
45890,0.2643
45900,0.2676
45910,0.2707
45920,0.2734
45930,0.2759
45940,0.2784
45950,0.2815
45960,0.2854
45970,0.2877
45980,0.2894
45990,0.2903
46000,0.2895
46010,0.2881
46020,0.2870
46030,0.2865
46040,0.2876
46050,0.2888
46060,0.2903
46070,0.2922
46080,0.2945
46090,0.2968
46100,0.2995
46110,0.3066
46120,0.3097
46130,0.3112
46140,0.3140
46150,0.3165
46160,0.3193
46170,0.3218
46180,0.3239
46190,0.3258
46200,0.3278
46210,0.3283
46220,0.3290
46230,0.3302
46240,0.3318
46250,0.3344
46260,0.3365
46270,0.3393
46280,0.3425
46290,0.3456
46300,0.3479
46310,0.3498
46320,0.3524
46330,0.3552
46340,0.3581
46350,0.3612
46360,0.3640
46370,0.3665
46380,0.3690
46390,0.3713
46400,0.3739
46410,0.3765
46420,0.3793
46430,0.3818
46440,0.3846
46450,0.3931
46460,0.3956
46470,0.4007
46480,0.4053
46490,0.4097
46500,0.4139
46510,0.4174
46520,0.4207
46530,0.4239
46540,0.4271
46550,0.4303
46560,0.4333
46570,0.4365
46580,0.4396
46590,0.4417
46600,0.4432
46610,0.4452
46620,0.4468
46630,0.4485
46640,0.4498
46650,0.4507
46660,0.4523
46670,0.4541
46680,0.4561
46690,0.4585
46700,0.4621
46710,0.4655
46720,0.4689
46730,0.4718
46740,0.4739
46750,0.4759
46760,0.4774
46770,0.4796
46780,0.4818
46790,0.4842
46800,0.4869
46810,0.4887
46820,0.4911
46830,0.4935
46840,0.4960
46850,0.4995
46860,0.5035
46870,0.5061
46880,0.5086
46890,0.5112
46900,0.5137
46910,0.5170
46920,0.5204
46930,0.5243
46940,0.5280
46950,0.5314
46960,0.5359
46970,0.5490
46980,0.5534
46990,0.5577
47000,0.5625
47010,0.5647
47020,0.5677
47030,0.5706
47040,0.5734
47050,0.5760
47060,0.5787
47070,0.5813
47080,0.5841
47090,0.5875
47100,0.5904
47110,0.5931
47120,0.5957
47130,0.5979
47140,0.6007
47150,0.6040
47160,0.6061
47170,0.6079
47180,0.6103
47190,0.6127
47200,0.6152
47210,0.6181
47220,0.6260
47230,0.6290
47240,0.6331
47250,0.6360
47260,0.6393
47270,0.6426
47280,0.6456
47290,0.6502
47300,0.6539
47310,0.6559
47320,0.6575
47330,0.6586
47340,0.6591
47350,0.6628
47360,0.6664
47370,0.6699
47380,0.6737
47390,0.6774
47400,0.6808
47410,0.6839
47420,0.6868
47430,0.6891
47440,0.6912
47450,0.6935
47460,0.6958
47470,0.6983
47480,0.7010
47490,0.7042
47500,0.7070
47510,0.7098
47520,0.7127
47530,0.7166
47540,0.7194
47550,0.7212
47560,0.7244
47570,0.7287
47580,0.7333
47590,0.7408
47600,0.7496
47610,0.7543
47620,0.7624
47630,0.7713
47640,0.7790
47650,0.7855
47660,0.7918
47670,0.7977
47680,0.8054
47690,0.8088
47700,0.8119
47710,0.8142
47720,0.8170
47730,0.8200
47740,0.8215
47750,0.8240
47760,0.8257
47770,0.8267
47780,0.8282
47790,0.8296
47800,0.8376
47810,0.8387
47820,0.8402
47830,0.8417
47840,0.8426
47850,0.8437
47860,0.8454
47870,0.8474
47880,0.8489
47890,0.8506
47900,0.8522
47910,0.8552
47920,0.8634
47930,0.8679
47940,0.8690
47950,0.8723
47960,0.8744
47970,0.8766
47980,0.8787
47990,0.8804
48000,0.8821
48010,2.9334
48020,7.8471
48030,12.8108
48040,15.7440
48050,17.4376
48060,18.6203
48070,19.5093
48080,20.3421
48090,21.2645
48100,22.1597
48110,22.9940
48120,23.7775
48130,24.4711
48140,25.0873
48150,25.6499
48160,26.1821
48170,26.6838
48180,27.1680
48190,27.6426
48200,28.0703
48210,28.4925
48220,28.9149
48230,29.3356
48240,29.7328
48250,30.1207
48260,30.5089
48270,30.8655
48280,31.2186
48290,31.6003
48300,31.9857
48310,32.3852
48320,32.8258
48330,33.2404
48340,33.6116
48350,33.9764
48360,34.3101
48370,34.6303
48380,34.9645
48390,35.3500
48400,35.6802
48410,35.9942
48420,36.2874
48430,36.5547
48440,36.8082
48450,37.0655
48460,37.3204
48470,37.5717
48480,37.8277
48490,38.1279
48500,38.4304
48510,38.7213
48520,39.0060
48530,39.2890
48540,39.5719
48550,39.8568
48560,40.1422
48570,40.4470
48580,40.7427
48590,41.0327
48600,41.3458
48610,41.6647
48620,41.9733
48630,42.2524
48640,42.5411
48650,42.8701
48660,43.1756
48670,43.4588
48680,43.7261
48690,44.0183
48700,44.2833
48710,44.5414
48720,44.7921
48730,45.0335
48740,45.2661
48750,45.5057
48760,45.7361
48770,45.9753
48780,46.2441
48790,46.5135
48800,46.7673
48810,47.0129
48820,47.2932
48830,47.5815
48840,47.8708
48850,48.0982
48860,48.2900
48870,48.4819
48880,48.6918
48890,48.9934
48900,49.2991
48910,49.5385
48920,49.7600
48930,49.9789
48940,50.1943
48950,50.4220
48960,50.6441
48970,50.8304
48980,51.0374
48990,51.2612
49000,51.4898
49010,51.7288
49020,51.9646
49030,52.1883
49040,52.3991
49050,52.6060
49060,52.8052
49070,52.9675
49080,53.1585
49090,53.3513
49100,53.5600
49110,53.8212
49120,54.0187
49130,54.1882
49140,54.3600
49150,54.5034
49160,54.5839
49170,54.6526
49180,54.7242
49190,54.8105
49200,54.9061
49210,54.9997
49220,55.0848
49230,55.1567
49240,55.2282
49250,55.2754
49260,55.3295
49270,55.3835
49280,55.4313
49290,55.5021
49300,55.5621
49310,55.5981
49320,55.6022
49330,55.6056
49340,55.6305
49350,55.6667
49360,55.7127
49370,55.7636
49380,55.8572
49390,55.9139
49400,55.9521
49410,55.9539
49420,55.9730
49430,56.0081
49440,56.0524
49450,56.0790
49460,56.1190
49470,56.1698
49480,56.2290
49490,56.2902
49500,56.3511
49510,56.4279
49520,56.4977
49530,56.5362
49540,56.5575
49550,56.5774
49560,56.6005
49570,56.6250
49580,56.6504
49590,56.6762
49600,56.6967
49610,56.7268
49620,56.7726
49630,56.8289
49640,56.8868
49650,56.9579
49660,57.0403
49670,57.1292
49680,57.2154
49690,57.2933
49700,57.3366
49710,57.3847
49720,57.4677
49730,57.5417
49740,57.6070
49750,57.6495
49760,57.6796
49770,57.7100
49780,57.7412
49790,57.7713
49800,57.7879
49810,57.8191
49820,57.8746
49830,57.9363
49840,57.9927
49850,58.0433
49860,58.0960
49870,58.1512
49880,58.2064
49890,58.2592
49900,58.3018
49910,58.3055
49920,58.3424
49930,58.4060
49940,58.5128
49950,58.5831
49960,58.6379
49970,58.6705
49980,58.7216
49990,58.8066
50000,58.9039
50010,58.9972
50020,59.0763
50030,59.1385
50040,59.1840
50050,59.1865
50060,59.2034
50070,59.2245
50080,59.2831
50090,59.3306
50100,59.3829
50110,59.4279
50120,59.4697
50130,59.4859
50140,59.5465
50150,59.6189
50160,59.7212
50170,59.7869
50180,59.7956
50190,59.8045
50200,59.8204
50210,59.8260
50220,59.8226
50230,59.8601
50240,59.8605
50250,59.8823
50260,59.9138
50270,59.9469
50280,59.9827
50290,59.9958
50300,60.0415
50310,60.0407
50320,60.0573
50330,60.0928
50340,60.1288
50350,60.1619
50360,60.1675
50370,60.1097
50380,60.0886
50390,60.0973
50400,60.1519
50410,60.2134
50420,60.2786
50430,60.3220
50440,60.3620
50450,60.4022
50460,60.4227
50470,60.4186
50480,60.4562
50490,60.5040
50500,60.5493
50510,60.5916
50520,60.6301
50530,60.6575
50540,60.6308
50550,60.5577
50560,60.4731
50570,60.4326
50580,60.4187
50590,60.4208
50600,60.4039
50610,60.4210
50620,60.4563
50630,60.5038
50640,60.5482
50650,60.5950
50660,60.6505
50670,60.6881
50680,60.7003
50690,60.7162
50700,60.7427
50710,60.7777
50720,60.8217
50730,60.8642
50740,60.8696
50750,60.8684
50760,60.7581
50770,60.6988
50780,60.6797
50790,60.6873
50800,60.7063
50810,60.7259
50820,60.7376
50830,60.7147
50840,60.7016
50850,60.7128
50860,60.7270
50870,60.7409
50880,60.7455
50890,60.7504
50900,60.7577
50910,60.6954
50920,60.6667
50930,60.6583
50940,60.6859
50950,60.6963
50960,60.7050
50970,60.7106
50980,60.7143
50990,60.6642
51000,60.6504
51010,60.6528
51020,60.6633
51030,60.6555
51040,60.6350
51050,60.5966
51060,60.5595
51070,60.5077
51080,60.4352
51090,60.3735
51100,60.3275
51110,60.2855
51120,60.2335
51130,60.1511
51140,60.0815
51150,60.0125
51160,59.9076
51170,59.8341
51180,59.8274
51190,59.8352
51200,59.8533
51210,59.8803
51220,59.9143
51230,59.9173
51240,59.9656
51250,60.0478
51260,60.1465
51270,60.2428
51280,60.3049
51290,60.3774
51300,60.4335
51310,60.4898
51320,60.5509
51330,60.6043
51340,60.6513
51350,60.6922
51360,60.7354
51370,60.7897
51380,60.8235
51390,60.8350
51400,60.8698
51410,60.8906
51420,60.9177
51430,60.9157
51440,60.9091
51450,60.8977
51460,60.8745
51470,60.8712
51480,60.8896
51490,60.8909
51500,60.9264
51510,60.9690
51520,60.9945
51530,61.0235
51540,61.0488
51550,61.0753
51560,61.1012
51570,61.1234
51580,61.1335
51590,61.1247
51600,61.1457
51610,61.1909
51620,61.2497
51630,61.2978
51640,61.3524
51650,61.3700
51660,61.3600
51670,61.3654
51680,61.3444
51690,61.3714
51700,61.3883
51710,61.4129
51720,61.4271
51730,61.4381
51740,61.4411
51750,61.4347
51760,61.4222
51770,61.3111
51780,61.2301
51790,61.2319
51800,61.2366
51810,61.2506
51820,61.2652
51830,61.2694
51840,61.2649
51850,61.2544
51860,61.2395
51870,61.1986
51880,61.1960
51890,61.1508
51900,61.1044
51910,61.0580
51920,61.0221
51930,60.9856
51940,60.9576
51950,60.9438
51960,60.9287
51970,60.8714
51980,60.8129
51990,60.7580
52000,60.7159
